MEETVERANTWOORDELIJKE	NETBEHEERDER	STRAATNAAM	POSTCODE_VAN	POSTCODE_TOT	PRODUCTSOORT	VERBRUIKSSEGMENT	Aantal Aansluitingen	%Leveringsrichting	%Fysieke status	%Soort aansluiting	Soort aansluiting Naam	SJV	%SJV laag tarief	%Slimme Meter	Gemiddeld aantal telwielen	WIJK
Liander N.V.	Liander N.V. (NW)	Houtkopersdwarsstraat	1011	1011	ELK	KVB	14	100	92,86	43	3x25	6587	42,86	0	2,8	CENTRUM
Liander N.V.	GAS Liander	Prins Hendrikkade	1011	1011	GAS	KVB	27	100	96,3	89	G4	2050	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Prins Hendrikkade	1011	1011	ELK	KVB	28	100	96,43	32	3x25	2724	14,29	0	2,6	CENTRUM
Liander N.V.	Liander N.V. (NW)	Prins Hendrikkade	1011	1011	ELK	KVB	20	100	95	50	1x35	4997	15	0	3,2	CENTRUM
Liander N.V.	GAS Liander	Prins Hendrikkade	1011	1011	GAS	KVB	19	100	100	89	G4	2625	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Prins Hendrikkade	1011	1011	ELK	KVB	33	100	93,94	42	1x25	7654	21,21	0	1,5	CENTRUM
Liander N.V.	GAS Liander	Prins Hendrikkade	1011	1011	GAS	KVB	19	100	100	63	G4	2692	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	SCHIPPERSSTR	1011	1011	ELK	KVB	13	100	84,62	46	3x25	4144	15,38	0	1,5	CENTRUM
Liander N.V.	GAS Liander	Prins Hendrikkade	1011	1011	GAS	KVB	20	100	100	65	G4	5821	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Prins Hendrikkade	1011	1011	ELK	KVB	17	100	100	41	3x25	7465	23,53	0	2	CENTRUM
Liander N.V.	Liander N.V. (NW)	Prins Hendrikkade	1011	1011	ELK	KVB	18	100	88,89	50	3x25	4697	16,67	0	1,6	CENTRUM
Liander N.V.	Liander N.V. (NW)	Prins Hendrikkade	1011	1011	ELK	KVB	21	100	95,24	62	1x25	2775	9,52	0	1,4	CENTRUM
Liander N.V.	GAS Liander	Prins Hendrikkade	1011	1011	GAS	KVB	13	100	100	92	G4	1434	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Buiten Bantammerstraat	1011	1011	ELK	KVB	15	100	86,67	53	3x25	4219	6,67	0	3,5	CENTRUM
Liander N.V.	GAS Liander	Buiten Bantammerstraat	1011	1011	GAS	KVB	13	100	92,31	77	G4	2702	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Schippersstraat	1011	1011	ELK	KVB	14	100	100	43	1x35	3593	14,29	0	2,9	CENTRUM
Liander N.V.	GAS Liander	Schippersstraat	1011	1011	GAS	KVB	12	100	100	75	G4	2370	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Schipperstraat	1011	1011	ELK	KVB	10	100	30	40	3x25	1077	10	0	3,3	CENTRUM
Liander N.V.	GAS Liander	Schippersstraat	1011	1011	GAS	KVB	30	100	76,67	87	G4	2001	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Schippersstraat	1011	1011	ELK	KVB	24	100	95,83	50	1x35	3917	16,67	0	2,4	CENTRUM
Liander N.V.	Liander N.V. (NW)	Kalkmarkt	1011	1011	ELK	KVB	22	100	77,27	68	3x25	4296	0	0	2,5	CENTRUM
Liander N.V.	GAS Liander	Kalkmarkt	1011	1011	GAS	KVB	14	100	100	79	G4	2835	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Binnenkant AB	1011	1011	ELK	KVB	10	100	90	70	3x25	2379	0	0	1,2	CENTRUM
Liander N.V.	GAS Liander	Binnenkant AB	1011	1011	GAS	KVB	43	100	97,67	84	G4	2087	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Binnenkant	1011	1011	ELK	KVB	17	100	70,59	82	3x25	2490	11,76	0	2	CENTRUM
Liander N.V.	Liander N.V. (NW)	Binnenkant	1011	1011	ELK	KVB	32	100	93,75	59	3x25	2900	15,63	0	2,4	CENTRUM
Liander N.V.	Liander N.V. (NW)	Binnenkant	1011	1011	ELK	KVB	21	100	90,48	48	1x25	6968	23,81	0	1,5	CENTRUM
Liander N.V.	GAS Liander	Binnenkant	1011	1011	GAS	KVB	16	100	100	69	G4	3596	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Binnenkant	1011	1011	ELK	KVB	16	100	100	50	3x25	2690	0	0	2,4	CENTRUM
Liander N.V.	GAS Liander	Binnenkant	1011	1011	GAS	KVB	14	100	100	86	G4	1401	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Binnenkant	1011	1011	ELK	KVB	23	100	100	87	1x25	1895	0	0	1,9	CENTRUM
Liander N.V.	GAS Liander	Binnenkant	1011	1011	GAS	KVB	20	100	100	85	G4	1552	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Binnenkant	1011	1011	ELK	KVB	21	100	71,43	76	3x25	3254	0	0	1,8	CENTRUM
Liander N.V.	GAS Liander	Binnenkant	1011	1011	GAS	KVB	15	100	86,67	73	G4	1511	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Binnenkant	1011	1011	ELK	KVB	17	100	88,24	76	3x25	3462	5,88	0	2,8	CENTRUM
Liander N.V.	GAS Liander	Binnenkant	1011	1011	GAS	KVB	14	100	92,86	86	G4	3829	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Binnenkant	1011	1011	ELK	KVB	15	100	100	53	1x25	2907	13,33	0	1,9	CENTRUM
Liander N.V.	GAS Liander	Binnenkant	1011	1011	GAS	KVB	11	100	100	91	G4	1607	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Kromme Waal	1011	1011	ELK	KVB	26	100	76,92	62	3x25	2738	7,69	0	1,7	CENTRUM
Liander N.V.	GAS Liander	Kromme Waal	1011	1011	GAS	KVB	24	100	66,67	67	G4	2073	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Kromme Waal	1011	1011	ELK	KVB	31	100	93,55	52	3x25	2553	3,23	0	2	CENTRUM
Liander N.V.	GAS Liander	Kromme Waal	1011	1011	GAS	KVB	27	100	96,3	89	G4	1822	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Kromme Waal	1011	1011	ELK	KVB	20	100	70	50	3x25	2649	0	0	1,2	CENTRUM
Liander N.V.	GAS Liander	Kromme Waal	1011	1011	GAS	KVB	18	100	66,67	61	G4	2082	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Kromme Waal	1011	1011	ELK	KVB	33	100	100	55	3x25	2360	3,03	0	1,5	CENTRUM
Liander N.V.	GAS Liander	Kromme Waal	1011	1011	GAS	KVB	27	100	100	100	G4	1197	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Oude Waal	1011	1011	ELK	KVB	22	100	100	100	1x25	1673	0	0	1	CENTRUM
Liander N.V.	GAS Liander	Oude Waal	1011	1011	GAS	KVB	20	100	100	100	G4	1086	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Oude Waal	1011	1011	ELK	KVB	28	100	92,86	54	1x25	3985	7,14	0	1,9	CENTRUM
Liander N.V.	GAS Liander	Oude Waal	1011	1011	GAS	KVB	24	100	100	75	G4	1343	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Oude Waal	1011	1011	ELK	KVB	37	100	56,76	73	3x25	1780	0	0	2,5	CENTRUM
Liander N.V.	GAS Liander	Oude Waal	1011	1011	GAS	KVB	23	100	78,26	78	G4	1473	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Oude Waal	1011	1011	ELK	KVB	23	100	86,96	57	1x25	2691	0	0	1,7	CENTRUM
Liander N.V.	GAS Liander	Oude Waal	1011	1011	GAS	KVB	18	100	94,44	94	G4	1536	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Oude Waal	1011	1011	ELK	KVB	21	100	100	57	1x25	2578	4,76	0	1,4	CENTRUM
Liander N.V.	GAS Liander	Oude Waal	1011	1011	GAS	KVB	18	100	100	89	G4	1839	0	0	1	CENTRUM
Liander N.V.	GAS Liander	Oude Waal	1011	1011	GAS	KVB	15	100	100	100	G4	1351	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Recht Boomssloot  94 to	1011	1011	ELK	KVB	17	100	94,12	76	1x25	2078	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Oude Waal	1011	1011	ELK	KVB	12	91,67	83,33	50	3x25	2770	0	0	1,9	CENTRUM
Liander N.V.	GAS Liander	Oude Waal	1011	1011	GAS	KVB	34	100	100	88	G4	2094	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Oude Waal AB	1011	1011	ELK	KVB	28	100	92,86	46	3x25	10276	14,29	0	1,8	CENTRUM
Liander N.V.	Liander N.V. (NW)	Binnen Bantammerstraat	1011	1011	ELK	KVB	16	100	100	81	1x25	5347	12,5	0	1,5	CENTRUM
Liander N.V.	GAS Liander	Binnen Bantammerstraat	1011	1011	GAS	KVB	15	100	100	100	G4	1495	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Binnen Bantammerstraat	1011	1011	ELK	KVB	14	100	100	86	1x25	2453	0	0	1,1	CENTRUM
Liander N.V.	GAS Liander	Binnen Bantammerstraat	1011	1011	GAS	KVB	12	100	100	100	G4	1362	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Binnen Bantammerstraat	1011	1011	ELK	KVB	10	100	100	80	1x25	1568	0	0	1,2	CENTRUM
Liander N.V.	GAS Liander	Binnen Bantammerstraat	1011	1011	GAS	KVB	59	100	96,61	92	G4	1286	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Nieuwe Jonkerstraat	1011	1011	ELK	KVB	63	100	82,54	33	1x25	2608	4,76	0	2,5	CENTRUM
Liander N.V.	Liander N.V. (NW)	Nieuwe Ridderstraat	1011	1011	ELK	KVB	28	100	92,86	50	1x25	3559	7,14	0	1,7	CENTRUM
Liander N.V.	GAS Liander	Nieuwe Ridderstraat	1011	1011	GAS	KVB	20	100	100	85	G4	3073	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Recht Boomssloot	1011	1011	ELK	KVB	26	100	100	69	1x25	1827	0	0	1,2	CENTRUM
Liander N.V.	GAS Liander	Recht Boomssloot	1011	1011	GAS	KVB	22	100	100	86	G4	1641	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Recht Boomssloot	1011	1011	ELK	KVB	18	100	88,89	44	3x25	2826	0	0	1,9	CENTRUM
Liander N.V.	GAS Liander	Recht Boomssloot	1011	1011	GAS	KVB	17	100	94,12	100	G4	1348	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Recht Boomssloot	1011	1011	ELK	KVB	18	100	100	83	1x25	2105	5,56	0	1,2	CENTRUM
Liander N.V.	GAS Liander	Recht Boomssloot	1011	1011	GAS	KVB	17	100	100	100	G4	1523	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Recht Boomssloot	1011	1011	ELK	KVB	15	100	100	53	1x25	2577	0	0	1,8	CENTRUM
Liander N.V.	GAS Liander	Recht Boomssloot	1011	1011	GAS	KVB	13	100	100	100	G4	982	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Recht Boomssloot	1011	1011	ELK	KVB	19	100	100	68	1x25	2457	0	0	1,7	CENTRUM
Liander N.V.	GAS Liander	Recht Boomssloot	1011	1011	GAS	KVB	19	100	100	95	G4	1057	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Recht Boomssloot	1011	1011	ELK	KVB	20	100	95	65	1x25	2206	0	0	2,2	CENTRUM
Liander N.V.	GAS Liander	Recht Boomssloot	1011	1011	GAS	KVB	19	100	100	95	G4	1399	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Lastageweg	1011	1011	ELK	KVB	10	100	100	90	1x25	6515	10	0	1,3	CENTRUM
Liander N.V.	GAS Liander	Lastageweg	1011	1011	GAS	KVB	49	100	89,8	98	G4	1939	0	69,39	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	J.W. Siebbeleshof	1011	1011	ELK	KVB	62	100	35,48	95	1x35	4297	0	33,87	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Oosterdoksstraat	1011	1011	ELK	KVB	33	100	96,97	82	1x35	4691	0	0	4	CENTRUM
Liander N.V.	GAS Liander	Oosterdokskade	1011	1011	GAS	KVB	42	100	92,86	83	G4	1905	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Dijkdwarsstraat	1011	1011	ELK	KVB	52	100	80,77	69	1x25	3047	7,69	0	1,3	CENTRUM
Liander N.V.	Liander N.V. (NW)	Recht Boomssloot	1011	1011	ELK	KVB	24	100	100	88	1x25	1609	0	0	1	CENTRUM
Liander N.V.	GAS Liander	Recht Boomssloot	1011	1011	GAS	KVB	21	100	100	100	G4	1065	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Recht Boomssloot	1011	1011	ELK	KVB	19	100	89,47	47	1x25	6454	21,05	0	1,6	CENTRUM
Liander N.V.	GAS Liander	Recht Boomssloot	1011	1011	GAS	KVB	18	100	88,89	61	G4	2943	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Recht Boomssloot	1011	1011	ELK	KVB	14	100	100	86	1x25	2322	0	0	1	CENTRUM
Liander N.V.	GAS Liander	Recht Boomssloot	1011	1011	GAS	KVB	12	100	100	92	G4	1304	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Montelbaanstraat	1011	1011	ELK	KVB	16	100	100	100	1x25	1877	0	0	1	CENTRUM
Liander N.V.	GAS Liander	Montelbaanstraat	1011	1011	GAS	KVB	16	100	100	100	G4	1109	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Montelbaanstraat	1011	1011	ELK	KVB	22	100	95,45	82	1x25	1710	0	0	1,6	CENTRUM
Liander N.V.	GAS Liander	Montelbaanstraat	1011	1011	GAS	KVB	21	100	100	95	G4	3172	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Geldersekade	1011	1011	ELK	KVB	38	100	94,74	76	1x25	3221	5,26	0	1,4	CENTRUM
Liander N.V.	GAS Liander	Geldersekade	1011	1011	GAS	KVB	32	100	100	91	G4	1593	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Geldersekade	1011	1011	ELK	KVB	46	100	91,3	41	1x25	5476	4,35	0	2	CENTRUM
Liander N.V.	GAS Liander	Geldersekade	1011	1011	GAS	KVB	34	100	100	94	G4	1502	0	0	1	CENTRUM
Liander N.V.	GAS Liander	Geldersekade	1011	1011	GAS	KVB	22	100	95,45	86	G4	3143	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	geldersekd	1011	1011	ELK	KVB	26	100	96,15	58	1x25	6180	7,69	0	1,5	CENTRUM
Liander N.V.	Liander N.V. (NW)	Geldersekade	1011	1011	ELK	KVB	47	100	87,23	57	1x25	4702	12,77	0	1,3	CENTRUM
Liander N.V.	GAS Liander	Geldersekade	1011	1011	GAS	KVB	37	100	89,19	84	G4	1519	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Geldersekade	1011	1011	ELK	KVB	23	100	91,3	48	1x25	5374	8,7	0	1,3	CENTRUM
Liander N.V.	GAS Liander	Geldersekade	1011	1011	GAS	KVB	15	100	100	80	G4	2223	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Geldersekade	1011	1011	ELK	KVB	30	100	96,67	70	1x25	7374	16,67	0	1,3	CENTRUM
Liander N.V.	GAS Liander	Geldersekade	1011	1011	GAS	KVB	25	100	100	92	G4	2828	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Waalsteeg	1011	1011	ELK	KVB	10	100	100	40	1x25	3810	0	0	1,7	CENTRUM
Liander N.V.	GAS Liander	Waalsteeg	1011	1011	GAS	KVB	47	100	100	96	G4	1573	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Koningsstraat	1011	1011	ELK	KVB	42	100	100	60	1x25	5600	14,29	0	2,3	CENTRUM
Liander N.V.	Liander N.V. (NW)	Koningsstraat	1011	1011	ELK	KVB	47	100	100	53	3x25	3793	4,26	0	2,3	CENTRUM
Liander N.V.	GAS Liander	Koningsstraat	1011	1011	GAS	KVB	44	100	97,73	98	G4	1293	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Korte Koningsstraat	1011	1011	ELK	KVB	27	100	100	63	1x25	2033	3,7	0	2,2	CENTRUM
Liander N.V.	GAS Liander	Korte Koningsstraat	1011	1011	GAS	KVB	25	100	100	96	G4	1169	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Korte Koningsstraat	1011	1011	ELK	KVB	13	100	69,23	54	3x25	1951	0	0	1,8	CENTRUM
Liander N.V.	GAS Liander	Korte Koningsstraat	1011	1011	GAS	KVB	31	100	100	94	G4	1135	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Korte Koningsstraat	1011	1011	ELK	KVB	28	100	92,86	75	1x25	2491	14,29	0	1,3	CENTRUM
Liander N.V.	Liander N.V. (NW)	Korte Koningsdwarsstraat	1011	1011	ELK	KVB	21	100	76,19	48	1x25	1934	0	0	2,3	CENTRUM
Liander N.V.	GAS Liander	Korte Koningsdwarsstraat	1011	1011	GAS	KVB	60	100	98,33	97	G4	1292	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Keizersstraat	1011	1011	ELK	KVB	52	100	96,15	56	1x35	2646	1,92	0	1,4	CENTRUM
Liander N.V.	Liander N.V. (NW)	Korte Keizersstraat	1011	1011	ELK	KVB	22	100	100	73	1x25	1609	4,55	0	2,2	CENTRUM
Liander N.V.	GAS Liander	Korte Keizersstraat	1011	1011	GAS	KVB	19	100	100	100	G4	1182	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Korte Keizersstraat	1011	1011	ELK	KVB	24	100	100	71	1x25	1352	0	0	1,3	CENTRUM
Liander N.V.	GAS Liander	Korte Keizersstraat	1011	1011	GAS	KVB	20	100	100	100	G4	1079	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Korte Keizersdwarsstraat	1011	1011	ELK	KVB	18	100	100	83	1x25	2337	0	0	2,7	CENTRUM
Liander N.V.	GAS Liander	Korte Keizersdwarsstraat	1011	1011	GAS	KVB	16	100	100	100	G4	1625	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Kleersloot	1011	1011	ELK	KVB	92	100	96,74	62	1x25	1971	5,43	0	1,7	CENTRUM
Liander N.V.	GAS Liander	Kleersloot	1011	1011	GAS	KVB	79	100	100	99	G4	892	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Korte Dijkstraat	1011	1011	ELK	KVB	21	100	95,24	86	1x25	2214	4,76	0	1,2	CENTRUM
Liander N.V.	GAS Liander	Korte Dijkstraat	1011	1011	GAS	KVB	18	100	100	100	G4	1536	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Brandewijnsteeg	1011	1011	ELK	KVB	26	100	100	96	1x25	1553	3,85	0	1,5	CENTRUM
Liander N.V.	GAS Liander	Brandewijnsteeg	1011	1011	GAS	KVB	26	100	100	96	G4	1327	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Krom Boomssloot	1011	1011	ELK	KVB	13	100	100	77	1x25	1212	0	0	1,2	CENTRUM
Liander N.V.	GAS Liander	Krom Boomssloot	1011	1011	GAS	KVB	37	100	100	95	G4	1145	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Krom Boomssloot	1011	1011	ELK	KVB	33	100	100	64	3x25	2065	9,09	0	2,8	CENTRUM
Liander N.V.	Liander N.V. (NW)	Krom Boomssloot	1011	1011	ELK	KVB	42	100	95,24	43	1x25	4356	11,9	0	2,2	CENTRUM
Liander N.V.	GAS Liander	Krom Boomssloot	1011	1011	GAS	KVB	36	100	94,44	89	G4	1693	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Krom Boomssloot	1011	1011	ELK	KVB	13	100	100	77	1x25	2674	7,69	0	1,2	CENTRUM
Liander N.V.	GAS Liander	Krom Boomssloot	1011	1011	GAS	KVB	10	100	100	90	G4	828	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Krom Boomssloot	1011	1011	ELK	KVB	20	100	85	45	1x25	1946	10	0	1,8	CENTRUM
Liander N.V.	GAS Liander	Krom Boomssloot	1011	1011	GAS	KVB	15	100	93,33	87	G4	1365	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Krom Boomssloot	1011	1011	ELK	KVB	13	100	92,31	46	3x25	7479	7,69	0	1,5	CENTRUM
Liander N.V.	GAS Liander	Krom Boomssloot	1011	1011	GAS	KVB	22	100	100	77	G4	2128	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Krom Boomssloot	1011	1011	ELK	KVB	17	100	100	94	1x25	1298	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Snoekjesgracht	1011	1011	ELK	KVB	38	100	100	95	1x25	1398	0	0	1	CENTRUM
Liander N.V.	GAS Liander	Snoekjesgracht	1011	1011	GAS	KVB	34	100	100	100	G4	921	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Snoekjesgracht  ab	1011	1011	ELK	KVB	224	100	99,11	61	1x25	3478	10,71	0	1,9	CENTRUM
Liander N.V.	GAS Liander	Snoekjessteeg	1011	1011	GAS	KVB	204	100	99,51	98	G4	1200	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Nieuwe Hoogstraat	1011	1011	ELK	KVB	51	100	74,51	57	1x25	3150	3,92	0	2,2	CENTRUM
Liander N.V.	GAS Liander	Nieuwe Hoogstraat	1011	1011	GAS	KVB	42	100	76,19	95	G4	1028	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Nieuwe Hoogstraat	1011	1011	ELK	KVB	24	100	58,33	75	1x25	6737	12,5	0	1,4	CENTRUM
Liander N.V.	GAS Liander	Nieuwe Hoogstraat	1011	1011	GAS	KVB	19	100	52,63	89	G4	1383	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Nieuwe Hoogstraat	1011	1011	ELK	KVB	19	100	100	58	1x25	5716	5,26	0	2,1	CENTRUM
Liander N.V.	GAS Liander	Nieuwe Hoogstraat	1011	1011	GAS	KVB	17	100	100	94	G4	1529	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Nieuwe Hoogstraat	1011	1011	ELK	KVB	28	100	100	54	3x25	4542	21,43	0	1,5	CENTRUM
Liander N.V.	GAS Liander	Nieuwe Hoogstraat	1011	1011	GAS	KVB	26	100	100	92	G4	1057	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Onkelboerensteeg	1011	1011	ELK	KVB	20	100	100	90	3x25	2323	5	0	1,1	CENTRUM
Liander N.V.	GAS Liander	Onkelboerensteeg	1011	1011	GAS	KVB	20	100	100	100	G4	1352	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Zandstraat	1011	1011	ELK	KVB	16	100	100	50	3x25	2551	12,5	0	1,3	CENTRUM
Liander N.V.	GAS Liander	Zandstraat	1011	1011	GAS	KVB	14	100	100	71	G4	1580	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Zandstraat	1011	1011	ELK	KVB	10	100	100	70	1x25	2771	20	0	1,3	CENTRUM
Liander N.V.	GAS Liander	Zandstraat	1011	1011	GAS	KVB	10	100	100	90	G4	2193	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Zandstraat	1011	1011	ELK	KVB	21	100	100	52	3x25	1921	0	0	1	CENTRUM
Liander N.V.	GAS Liander	Zandstraat	1011	1011	GAS	KVB	20	100	100	100	G4	1143	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Zanddwarsstraat	1011	1011	ELK	KVB	27	100	92,59	78	3x25	3014	0	0	1,4	CENTRUM
Liander N.V.	GAS Liander	Zanddwarsstraat	1011	1011	GAS	KVB	24	100	95,83	83	G4	1838	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Groenburgwal	1011	1011	ELK	KVB	48	100	100	77	1x25	4186	6,25	0	1,2	CENTRUM
Liander N.V.	GAS Liander	Groenburgwal	1011	1011	GAS	KVB	42	100	100	90	G4	1652	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Groenburgwal	1011	1011	ELK	KVB	44	100	95,45	45	1x25	2658	4,55	0	1,6	CENTRUM
Liander N.V.	GAS Liander	Groenburgwal	1011	1011	GAS	KVB	38	100	100	84	G4	1597	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Groenburgwal	1011	1011	ELK	KVB	21	100	100	57	1x25	3087	14,29	0	1,6	CENTRUM
Liander N.V.	GAS Liander	Groenburgwal	1011	1011	GAS	KVB	20	100	100	85	G4	1943	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Groenburgwal	1011	1011	ELK	KVB	22	100	100	59	1x25	2591	0	0	1,5	CENTRUM
Liander N.V.	GAS Liander	Groenburgwal	1011	1011	GAS	KVB	20	100	100	85	G4	1856	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Groenburgwal	1011	1011	ELK	KVB	29	100	96,55	59	1x25	1990	10,34	0	1,3	CENTRUM
Liander N.V.	GAS Liander	Groenburgwal	1011	1011	GAS	KVB	23	100	100	91	G4	2217	0	0	1	CENTRUM
