MEETVERANTWOORDELIJKE	NETBEHEERDER	STRAATNAAM	POSTCODE_VAN	POSTCODE_TOT	PRODUCTSOORT	VERBRUIKSSEGMENT	Aantal Aansluitingen	%Leveringsrichting	%Fysieke status	%Soort aansluiting	Soort aansluiting Naam	SJV	%SJV laag tarief	%Slimme Meter	Gemiddeld aantal telwielen	WIJK
Liander N.V.	Liander N.V. (NW)	Prins Hendrikkade	1011	1011	ELK	KVB	28	100	96,43	46	1x25	3637	25	0	1,6	CENTRUM
Liander N.V.	Liander N.V. (NW)	Prins Hendrikkade	1011	1011	ELK	KVB	20	100	95	40	1x25	4584	15	0	2,7	CENTRUM
Liander N.V.	GAS Liander	Prins Hendrikkade	1011	1011	GAS	KVB	19	100	100	89	G4	2345	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Prins Hendrikkade	1011	1011	ELK	KVB	33	100	93,94	42	1x25	6919	27,27	0	1,5	CENTRUM
Liander N.V.	GAS Liander	Prins Hendrikkade	1011	1011	GAS	KVB	19	100	94,74	63	G4	2785	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	SCHIPPERSSTR	1011	1011	ELK	KVB	13	100	84,62	46	3x25	6434	38,46	0	1,5	CENTRUM
Liander N.V.	GAS Liander	Prins Hendrikkade	1011	1011	GAS	KVB	20	100	100	65	G4	5729	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Prins Hendrikkade	1011	1011	ELK	KVB	17	100	100	71	3x25	8217	58,82	0	2	CENTRUM
Liander N.V.	Liander N.V. (NW)	Prins Hendrikkade	1011	1011	ELK	KVB	18	100	94,44	56	3x25	4565	27,78	0	1,6	CENTRUM
Liander N.V.	Liander N.V. (NW)	Prins Hendrikkade	1011	1011	ELK	KVB	21	100	95,24	57	1x25	2760	9,52	0	1,4	CENTRUM
Liander N.V.	GAS Liander	Prins Hendrikkade	1011	1011	GAS	KVB	13	100	100	92	G4	1424	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Buiten Bantammerstraat	1011	1011	ELK	KVB	15	100	93,33	53	3x25	3748	6,67	0	3,5	CENTRUM
Liander N.V.	GAS Liander	Buiten Bantammerstraat	1011	1011	GAS	KVB	13	100	92,31	77	G4	2432	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Schippersstraat	1011	1011	ELK	KVB	14	100	100	43	1x50	3718	14,29	0	2,9	CENTRUM
Liander N.V.	GAS Liander	Schippersstraat	1011	1011	GAS	KVB	12	100	100	75	G4	2191	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Schippersstraat	1011	1011	ELK	KVB	10	100	30	40	3x25	2076	10	0	3,3	CENTRUM
Liander N.V.	GAS Liander	Schippersstraat	1011	1011	GAS	KVB	28	100	75	86	G4	1807	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Schippersstraat	1011	1011	ELK	KVB	23	100	95,65	61	3x25	3332	13,04	0	2,4	CENTRUM
Liander N.V.	Liander N.V. (NW)	Kalkmarkt	1011	1011	ELK	KVB	22	100	72,73	77	3x25	4484	0	0	2,3	CENTRUM
Liander N.V.	GAS Liander	Kalkmarkt	1011	1011	GAS	KVB	14	100	100	79	G4	2772	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Binnenkant AB	1011	1011	ELK	KVB	10	100	100	90	3x25	2677	0	0	1,2	CENTRUM
Liander N.V.	GAS Liander	Binnenkant AB	1011	1011	GAS	KVB	41	100	95,12	83	G4	1822	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Binnenkant	1011	1011	ELK	KVB	17	100	70,59	88	3x25	2379	11,76	0	2	CENTRUM
Liander N.V.	Liander N.V. (NW)	Binnenkant	1011	1011	ELK	KVB	32	100	93,75	63	3x25	2834	15,63	0	2,3	CENTRUM
Liander N.V.	Liander N.V. (NW)	Binnenkant	1011	1011	ELK	KVB	21	100	90,48	48	1x25	6798	23,81	0	1,5	CENTRUM
Liander N.V.	GAS Liander	Binnenkant	1011	1011	GAS	KVB	16	100	100	69	G4	3403	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Binnenkant	1011	1011	ELK	KVB	16	100	100	63	3x25	2633	0	0	2,4	CENTRUM
Liander N.V.	GAS Liander	Binnenkant	1011	1011	GAS	KVB	14	100	100	86	G4	1606	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Binnenkant	1011	1011	ELK	KVB	23	100	100	74	1x25	1784	0	0	1,9	CENTRUM
Liander N.V.	GAS Liander	Binnenkant	1011	1011	GAS	KVB	20	100	100	85	G4	1644	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Binnenkant	1011	1011	ELK	KVB	21	100	71,43	86	3x25	3041	0	0	1,8	CENTRUM
Liander N.V.	GAS Liander	Binnenkant	1011	1011	GAS	KVB	15	100	86,67	73	G4	1599	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Binnenkant	1011	1011	ELK	KVB	17	100	88,24	76	3x25	2368	5,88	0	2,8	CENTRUM
Liander N.V.	GAS Liander	Binnenkant	1011	1011	GAS	KVB	14	100	92,86	86	G4	2091	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Binnenkant	1011	1011	ELK	KVB	15	100	100	53	1x25	2298	20	0	1,9	CENTRUM
Liander N.V.	GAS Liander	Binnenkant	1011	1011	GAS	KVB	11	100	100	91	G4	1686	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Kromme Waal	1011	1011	ELK	KVB	26	100	76,92	62	3x25	2710	7,69	0	1,7	CENTRUM
Liander N.V.	GAS Liander	Kromme Waal	1011	1011	GAS	KVB	23	100	65,22	65	G4	2163	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Kromme Waal	1011	1011	ELK	KVB	31	100	93,55	52	3x25	2634	3,23	0	2	CENTRUM
Liander N.V.	GAS Liander	Kromme Waal	1011	1011	GAS	KVB	27	100	96,3	89	G4	1831	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Kromme Waal	1011	1011	ELK	KVB	20	100	80	50	3x25	2882	0	0	1,1	CENTRUM
Liander N.V.	GAS Liander	Kromme Waal	1011	1011	GAS	KVB	18	100	77,78	61	G4	2289	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Kromme Waal	1011	1011	ELK	KVB	33	100	100	55	3x25	2845	6,06	0	1,5	CENTRUM
Liander N.V.	GAS Liander	Kromme Waal	1011	1011	GAS	KVB	27	100	100	100	G4	1115	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Oude Waal	1011	1011	ELK	KVB	22	100	100	100	1x25	1725	0	0	1	CENTRUM
Liander N.V.	GAS Liander	Oude Waal	1011	1011	GAS	KVB	20	100	100	100	G4	1130	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Oude Waal	1011	1011	ELK	KVB	28	100	92,86	54	1x25	3934	7,14	0	1,9	CENTRUM
Liander N.V.	GAS Liander	Oude Waal	1011	1011	GAS	KVB	24	100	100	75	G4	1374	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Oude Waal	1011	1011	ELK	KVB	37	100	56,76	97	3x25	1834	0	0	2,5	CENTRUM
Liander N.V.	GAS Liander	Oude Waal	1011	1011	GAS	KVB	23	100	78,26	78	G4	1365	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Oude Waal	1011	1011	ELK	KVB	23	100	86,96	57	1x25	2618	0	0	1,7	CENTRUM
Liander N.V.	GAS Liander	Oude Waal	1011	1011	GAS	KVB	18	100	100	94	G4	1569	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Oude Waal	1011	1011	ELK	KVB	20	100	100	60	1x25	2586	5	0	1,2	CENTRUM
Liander N.V.	GAS Liander	Oude Waal	1011	1011	GAS	KVB	18	100	100	89	G4	1786	0	0	1	CENTRUM
Liander N.V.	GAS Liander	Oude Waal	1011	1011	GAS	KVB	15	100	100	100	G4	1446	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Recht Boomssloot  94 to	1011	1011	ELK	KVB	17	100	94,12	76	1x25	2064	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Oude Waal	1011	1011	ELK	KVB	11	100	90,91	55	1x25	3146	0	0	1,3	CENTRUM
Liander N.V.	GAS Liander	Oude Waal	1011	1011	GAS	KVB	34	100	100	88	G4	2212	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Oude Waal AB	1011	1011	ELK	KVB	28	100	92,86	64	3x25	10749	14,29	0	1,7	CENTRUM
Liander N.V.	Liander N.V. (NW)	Binnen Bantammerstraat	1011	1011	ELK	KVB	16	100	100	81	1x25	5609	12,5	0	1,5	CENTRUM
Liander N.V.	GAS Liander	Binnen Bantammerstraat	1011	1011	GAS	KVB	15	100	100	100	G4	1470	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Binnen Bantammerstraat	1011	1011	ELK	KVB	14	100	100	86	1x25	2205	0	0	1,1	CENTRUM
Liander N.V.	GAS Liander	Binnen Bantammerstraat	1011	1011	GAS	KVB	12	100	100	100	G4	1413	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Binnen Bantammerstraat	1011	1011	ELK	KVB	10	100	100	80	1x25	1931	0	0	1,2	CENTRUM
Liander N.V.	GAS Liander	Binnen Bantammerstraat	1011	1011	GAS	KVB	59	100	96,61	92	G4	1351	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Nieuwe Jonkerstraat	1011	1011	ELK	KVB	63	100	82,54	41	3x25	2413	4,76	0	2,5	CENTRUM
Liander N.V.	Liander N.V. (NW)	Nieuwe Ridderstraat	1011	1011	ELK	KVB	27	100	92,59	52	1x25	3774	7,41	0	1,6	CENTRUM
Liander N.V.	GAS Liander	Nieuwe Ridderstraat	1011	1011	GAS	KVB	20	100	100	85	G4	2912	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Recht Boomssloot	1011	1011	ELK	KVB	26	100	100	69	1x25	1878	0	0	1,2	CENTRUM
Liander N.V.	GAS Liander	Recht Boomssloot	1011	1011	GAS	KVB	22	100	100	86	G4	1719	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Recht Boomssloot	1011	1011	ELK	KVB	18	100	94,44	44	1x25	2691	0	0	1,9	CENTRUM
Liander N.V.	GAS Liander	Recht Boomssloot	1011	1011	GAS	KVB	17	100	88,24	100	G4	1337	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Recht Boomssloot	1011	1011	ELK	KVB	18	100	100	83	1x25	2178	5,56	0	1,2	CENTRUM
Liander N.V.	GAS Liander	Recht Boomssloot	1011	1011	GAS	KVB	17	100	100	100	G4	1521	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Recht Boomssloot	1011	1011	ELK	KVB	15	100	100	53	1x25	2211	0	0	1,8	CENTRUM
Liander N.V.	GAS Liander	Recht Boomssloot	1011	1011	GAS	KVB	13	100	100	100	G4	1238	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Recht Boomssloot	1011	1011	ELK	KVB	18	100	100	72	1x25	2667	0	0	1,6	CENTRUM
Liander N.V.	GAS Liander	Recht Boomssloot	1011	1011	GAS	KVB	18	100	100	94	G4	1181	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Recht Boomssloot	1011	1011	ELK	KVB	20	100	95	50	1x25	2473	0	0	2,2	CENTRUM
Liander N.V.	GAS Liander	Recht Boomssloot	1011	1011	GAS	KVB	19	100	100	95	G4	1551	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Lastageweg	1011	1011	ELK	KVB	10	100	100	90	1x25	4829	10	0	1	CENTRUM
Liander N.V.	GAS Liander	Lastageweg	1011	1011	GAS	KVB	52	100	96,15	85	G4	2111	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	J.W. Siebbeleshof	1011	1011	ELK	KVB	56	100	82,14	64	1x25	2873	8,93	0	1,3	CENTRUM
Liander N.V.	Liander N.V. (NW)	Recht Boomssloot	1011	1011	ELK	KVB	24	100	100	88	1x25	1617	0	0	1	CENTRUM
Liander N.V.	GAS Liander	Recht Boomssloot	1011	1011	GAS	KVB	21	100	100	100	G4	1036	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Recht Boomssloot	1011	1011	ELK	KVB	19	100	89,47	47	1x25	6403	21,05	0	1,6	CENTRUM
Liander N.V.	GAS Liander	Recht Boomssloot	1011	1011	GAS	KVB	18	100	88,89	61	G4	3150	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Recht Boomssloot	1011	1011	ELK	KVB	14	100	100	86	1x25	2371	0	0	1	CENTRUM
Liander N.V.	GAS Liander	Recht Boomssloot	1011	1011	GAS	KVB	12	100	100	92	G4	1380	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Montelbaanstraat	1011	1011	ELK	KVB	16	100	100	100	1x25	1968	0	0	1	CENTRUM
Liander N.V.	GAS Liander	Montelbaanstraat	1011	1011	GAS	KVB	16	100	100	100	G4	1037	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Montelbaanstraat	1011	1011	ELK	KVB	22	100	90,91	82	1x25	1748	0	0	1,6	CENTRUM
Liander N.V.	GAS Liander	Montelbaanstraat	1011	1011	GAS	KVB	21	100	100	95	G4	3600	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Geldersekade	1011	1011	ELK	KVB	37	100	97,3	76	1x25	3172	8,11	0	1,4	CENTRUM
Liander N.V.	GAS Liander	Geldersekade	1011	1011	GAS	KVB	32	100	96,88	91	G4	1404	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Geldersekade	1011	1011	ELK	KVB	45	100	88,89	42	1x25	5347	6,67	0	2	CENTRUM
Liander N.V.	GAS Liander	Geldersekade	1011	1011	GAS	KVB	33	100	96,97	94	G4	1598	0	0	1	CENTRUM
Liander N.V.	GAS Liander	Geldersekade	1011	1011	GAS	KVB	22	100	95,45	86	G4	3159	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	geldersekd	1011	1011	ELK	KVB	26	100	96,15	58	1x25	6288	7,69	0	1,5	CENTRUM
Liander N.V.	Liander N.V. (NW)	Geldersekade	1011	1011	ELK	KVB	47	100	87,23	57	1x25	3284	12,77	0	1,3	CENTRUM
Liander N.V.	GAS Liander	Geldersekade	1011	1011	GAS	KVB	37	100	89,19	84	G4	1412	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Geldersekade	1011	1011	ELK	KVB	23	100	91,3	48	1x25	6163	8,7	0	1,3	CENTRUM
Liander N.V.	GAS Liander	Geldersekade	1011	1011	GAS	KVB	15	100	93,33	80	G4	2334	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Geldersekade	1011	1011	ELK	KVB	30	100	96,67	70	1x25	7494	16,67	0	1,3	CENTRUM
Liander N.V.	GAS Liander	Geldersekade	1011	1011	GAS	KVB	25	100	100	92	G4	2768	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Waalsteeg	1011	1011	ELK	KVB	10	100	100	40	1x25	3728	0	0	1,7	CENTRUM
Liander N.V.	GAS Liander	Waalsteeg	1011	1011	GAS	KVB	47	100	97,87	96	G4	1614	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Koningsstraat	1011	1011	ELK	KVB	42	100	97,62	57	1x25	5078	14,29	0	2,3	CENTRUM
Liander N.V.	Liander N.V. (NW)	Koningsstraat	1011	1011	ELK	KVB	47	100	100	53	3x25	3784	4,26	0	2,3	CENTRUM
Liander N.V.	GAS Liander	Koningsstraat	1011	1011	GAS	KVB	44	100	97,73	98	G4	1287	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Korte Koningsstraat	1011	1011	ELK	KVB	27	100	100	63	1x25	1918	7,41	0	2,2	CENTRUM
Liander N.V.	GAS Liander	Korte Koningsstraat	1011	1011	GAS	KVB	25	100	100	96	G4	1219	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Korte Koningsstraat	1011	1011	ELK	KVB	13	100	69,23	54	3x25	2032	0	0	1,8	CENTRUM
Liander N.V.	GAS Liander	Korte Koningsstraat	1011	1011	GAS	KVB	31	100	100	94	G4	1245	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Korte Koningsstraat	1011	1011	ELK	KVB	28	100	89,29	75	1x25	2384	14,29	0	1,2	CENTRUM
Liander N.V.	Liander N.V. (NW)	Korte Koningsdwarsstraat	1011	1011	ELK	KVB	21	100	76,19	48	1x25	1903	0	0	2,3	CENTRUM
Liander N.V.	GAS Liander	Korte Koningsdwarsstraat	1011	1011	GAS	KVB	60	100	100	97	G4	1315	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Keizersstraat	1011	1011	ELK	KVB	52	100	98,08	56	1x35	2800	1,92	0	1,4	CENTRUM
Liander N.V.	Liander N.V. (NW)	Korte Keizersstraat	1011	1011	ELK	KVB	22	100	100	86	1x25	1451	4,55	0	1,7	CENTRUM
Liander N.V.	GAS Liander	Korte Keizersstraat	1011	1011	GAS	KVB	19	100	100	100	G4	1172	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Korte Keizersstraat	1011	1011	ELK	KVB	24	100	100	67	1x25	1340	0	0	1,3	CENTRUM
Liander N.V.	GAS Liander	Korte Keizersstraat	1011	1011	GAS	KVB	20	100	100	100	G4	1191	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Korte Keizersdwarsstraat	1011	1011	ELK	KVB	18	100	100	78	1x25	2114	0	0	2,7	CENTRUM
Liander N.V.	GAS Liander	Korte Keizersdwarsstraat	1011	1011	GAS	KVB	16	100	100	100	G4	1817	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Kleersloot	1011	1011	ELK	KVB	91	100	95,6	62	1x25	1934	3,3	0	1,6	CENTRUM
Liander N.V.	GAS Liander	Kleersloot	1011	1011	GAS	KVB	78	100	98,72	99	G4	916	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Korte Dijkstraat	1011	1011	ELK	KVB	21	100	95,24	86	1x25	2176	4,76	0	1,2	CENTRUM
Liander N.V.	GAS Liander	Korte Dijkstraat	1011	1011	GAS	KVB	18	100	100	100	G4	1601	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Brandewijnsteeg	1011	1011	ELK	KVB	26	100	100	96	1x25	1654	3,85	0	1,5	CENTRUM
Liander N.V.	GAS Liander	Brandewijnsteeg	1011	1011	GAS	KVB	26	100	100	96	G4	1356	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Krom Boomssloot	1011	1011	ELK	KVB	13	100	100	77	1x25	1263	0	0	1,2	CENTRUM
Liander N.V.	GAS Liander	Krom Boomssloot	1011	1011	GAS	KVB	37	100	100	95	G4	1135	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Krom Boomssloot	1011	1011	ELK	KVB	33	100	100	64	3x25	2134	9,09	0	2,8	CENTRUM
Liander N.V.	Liander N.V. (NW)	Krom Boomssloot	1011	1011	ELK	KVB	42	100	95,24	40	1x25	3958	11,9	0	2,2	CENTRUM
Liander N.V.	GAS Liander	Krom Boomssloot	1011	1011	GAS	KVB	36	100	97,22	89	G4	1704	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Krom Boomssloot	1011	1011	ELK	KVB	13	100	100	77	1x25	2827	7,69	0	1,2	CENTRUM
Liander N.V.	GAS Liander	Krom Boomssloot	1011	1011	GAS	KVB	10	100	100	90	G4	833	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Krom Boomssloot	1011	1011	ELK	KVB	20	100	85	55	3x25	1927	10	0	1,8	CENTRUM
Liander N.V.	GAS Liander	Krom Boomssloot	1011	1011	GAS	KVB	15	100	93,33	87	G4	1285	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Krom Boomssloot	1011	1011	ELK	KVB	13	100	92,31	46	3x25	7286	7,69	0	1,5	CENTRUM
Liander N.V.	GAS Liander	Krom Boomssloot	1011	1011	GAS	KVB	22	100	100	77	G4	2281	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Krom Boomssloot	1011	1011	ELK	KVB	17	100	100	94	1x25	1341	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Snoekjesgracht	1011	1011	ELK	KVB	38	100	100	92	1x25	1534	2,63	0	1	CENTRUM
Liander N.V.	GAS Liander	Snoekjesgracht	1011	1011	GAS	KVB	34	100	100	100	G4	937	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Snoekjesgracht  ab	1011	1011	ELK	KVB	224	100	99,11	62	1x25	4152	10,71	0	1,8	CENTRUM
Liander N.V.	GAS Liander	Snoekjessteeg	1011	1011	GAS	KVB	205	100	100	97	G4	1225	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Nieuwe Hoogstraat	1011	1011	ELK	KVB	40	100	85	70	1x25	2695	5	0	1,4	CENTRUM
Liander N.V.	GAS Liander	Nieuwe Hoogstraat	1011	1011	GAS	KVB	33	100	81,82	94	G4	989	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Nieuwe Hoogstraat	1011	1011	ELK	KVB	21	100	100	86	1x25	5085	14,29	0	1,2	CENTRUM
Liander N.V.	GAS Liander	Nieuwe Hoogstraat	1011	1011	GAS	KVB	19	100	100	89	G4	1319	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Nieuwe Hoogstraat	1011	1011	ELK	KVB	19	100	100	53	1x25	5963	5,26	0	2,1	CENTRUM
Liander N.V.	GAS Liander	Nieuwe Hoogstraat	1011	1011	GAS	KVB	17	100	100	94	G4	1485	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Nieuwe Hoogstraat	1011	1011	ELK	KVB	28	100	100	54	3x25	4664	21,43	0	1,5	CENTRUM
Liander N.V.	GAS Liander	Nieuwe Hoogstraat	1011	1011	GAS	KVB	26	100	100	92	G4	1140	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Onkelboerensteeg	1011	1011	ELK	KVB	20	100	100	90	3x25	2808	5	0	1,1	CENTRUM
Liander N.V.	GAS Liander	Onkelboerensteeg	1011	1011	GAS	KVB	20	100	100	100	G4	1368	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Zandstraat	1011	1011	ELK	KVB	16	100	100	50	3x25	2397	12,5	0	1,3	CENTRUM
Liander N.V.	GAS Liander	Zandstraat	1011	1011	GAS	KVB	13	100	100	69	G4	1639	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Zandstraat	1011	1011	ELK	KVB	10	100	100	70	1x25	2730	20	0	1,3	CENTRUM
Liander N.V.	GAS Liander	Zandstraat	1011	1011	GAS	KVB	10	100	100	90	G4	1992	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Zandstraat	1011	1011	ELK	KVB	21	100	100	52	3x25	2361	0	0	1	CENTRUM
Liander N.V.	GAS Liander	Zandstraat	1011	1011	GAS	KVB	20	100	90	100	G4	1227	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Zanddwarsstraat	1011	1011	ELK	KVB	27	100	92,59	81	3x25	2988	0	0	1,4	CENTRUM
Liander N.V.	GAS Liander	Zanddwarsstraat	1011	1011	GAS	KVB	24	100	95,83	83	G4	1870	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Groenburgwal	1011	1011	ELK	KVB	48	100	97,92	77	1x25	4230	6,25	0	1,2	CENTRUM
Liander N.V.	GAS Liander	Groenburgwal	1011	1011	GAS	KVB	42	100	97,62	88	G4	1649	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Groenburgwal	1011	1011	ELK	KVB	44	100	95,45	45	1x25	2698	4,55	0	1,6	CENTRUM
Liander N.V.	GAS Liander	Groenburgwal	1011	1011	GAS	KVB	38	100	97,37	84	G4	1653	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Groenburgwal	1011	1011	ELK	KVB	21	100	100	57	1x25	3109	14,29	0	1,6	CENTRUM
Liander N.V.	GAS Liander	Groenburgwal	1011	1011	GAS	KVB	20	100	100	80	G4	1937	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Groenburgwal	1011	1011	ELK	KVB	22	100	100	68	1x25	2324	0	0	1,2	CENTRUM
Liander N.V.	GAS Liander	Groenburgwal	1011	1011	GAS	KVB	20	100	100	85	G4	2013	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Groenburgwal	1011	1011	ELK	KVB	29	100	96,55	59	1x25	2458	10,34	0	1,3	CENTRUM
Liander N.V.	GAS Liander	Groenburgwal	1011	1011	GAS	KVB	23	100	100	91	G4	2123	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Groenburgwal	1011	1011	ELK	KVB	13	100	100	46	3x25	2561	7,69	0	1,5	CENTRUM
Liander N.V.	GAS Liander	Groenburgwal	1011	1011	GAS	KVB	11	100	100	91	G4	1636	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Verversstraat	1011	1011	ELK	KVB	42	100	100	69	1x25	3903	16,67	2,38	1,2	CENTRUM
